data/neg-136-simp.txt | albert-base-v1 | 0.8333333333333334 | 0.8333333333333334 | 0.7222222222222222 | 0.2777777777777778

data/neg-136-simp.txt | t5-small | 0.7222222222222222 | 0.7222222222222222 | 0.4444444444444444 | 0.0

data/neg-136-simp.txt | gpt2 | 0.8888888888888888 | 0.8333333333333334 | 0.6111111111111112 | 0.0

data/neg-136-simp.txt | bert-base-uncased | 1.0 | 1.0 | 1.0 | 0.3888888888888889

data/neg-136-simp.txt | distilbert-base-uncased | 1.0 | 1.0 | 0.9444444444444444 | 0.6111111111111112

data/neg-136-simp.txt | roberta-base | 1.0 | 0.9444444444444444 | 0.9444444444444444 | 0.3333333333333333

data/neg-136-simp.txt | albert-base-v1 | 0.8333333333333334 | 0.8333333333333334 | 0.7222222222222222 | 0.2777777777777778

data/neg-136-simp.txt | albert-base-v2 | 0.6666666666666666 | 0.4444444444444444 | 0.3333333333333333 | 0.0

data/neg-136-simp.txt | bert-base-uncased | 1.0 | 1.0 | 1.0 | 0.3888888888888889

data/neg-136-simp.txt | distilbert-base-uncased | 1.0 | 1.0 | 0.9444444444444444 | 0.6111111111111112

data/neg-136-simp.txt | roberta-base | 1.0 | 0.9444444444444444 | 0.9444444444444444 | 0.3333333333333333

data/neg-136-simp.txt | albert-base-v1 | 0.8333333333333334 | 0.8333333333333334 | 0.7222222222222222 | 0.2777777777777778

data/neg-136-simp.txt | albert-base-v2 | 0.6666666666666666 | 0.4444444444444444 | 0.3333333333333333 | 0.0

data/neg-136-simp.txt | bert-base-uncased | 1.0 | 1.0 | 1.0 | 0.3888888888888889

data/neg-136-simp.txt | bert-large-uncased | 1.0 | 1.0 | 1.0 | 0.4444444444444444

data/neg-136-simp.txt | distilbert-base-uncased | 1.0 | 1.0 | 0.9444444444444444 | 0.6111111111111112

data/neg-136-simp.txt | roberta-base | 1.0 | 0.9444444444444444 | 0.9444444444444444 | 0.3333333333333333

data/neg-136-simp.txt | roberta-large | 0.9444444444444444 | 0.9444444444444444 | 0.9444444444444444 | 0.5

data/neg-136-simp.txt | albert-base-v1 | 0.8333333333333334 | 0.8333333333333334 | 0.7222222222222222 | 0.2777777777777778

data/neg-136-simp.txt | albert-large-v1 | 0.8333333333333334 | 0.8333333333333334 | 0.8333333333333334 | 0.2222222222222222

data/neg-136-simp.txt | albert-xlarge-v1 | 0.6111111111111112 | 0.6111111111111112 | 0.5555555555555556 | 0.2777777777777778

data/neg-136-simp.txt | albert-xxlarge-v1 | 1.0 | 0.9444444444444444 | 0.7222222222222222 | 0.2777777777777778

data/neg-136-simp.txt | albert-base-v2 | 0.6666666666666666 | 0.4444444444444444 | 0.3333333333333333 | 0.0

data/neg-136-simp.txt | albert-large-v2 | 0.9444444444444444 | 0.8333333333333334 | 0.8333333333333334 | 0.2222222222222222

data/neg-136-simp.txt | albert-xlarge-v2 | 1.0 | 1.0 | 0.9444444444444444 | 0.7222222222222222

data/neg-136-simp.txt | albert-xxlarge-v2 | 1.0 | 1.0 | 1.0 | 0.3888888888888889

data/neg-136-simp.txt | t5-small | 0.7222222222222222 | 0.7222222222222222 | 0.4444444444444444 | 0.0

data/neg-136-simp.txt | t5-base | 0.8888888888888888 | 0.8888888888888888 | 0.8888888888888888 | 0.2777777777777778

data/neg-136-simp.txt | t5-large | 1.0 | 0.9444444444444444 | 0.9444444444444444 | 0.3333333333333333

data/neg-136-simp.txt | t5-3b | 0.9444444444444444 | 0.9444444444444444 | 0.8333333333333334 | 0.6111111111111112

data/neg-136-simp.txt | gpt2 | 0.8888888888888888 | 0.8333333333333334 | 0.6111111111111112 | 0.0

data/neg-136-simp.txt | gpt2-medium | 1.0 | 1.0 | 0.8333333333333334 | 0.0

data/neg-136-simp.txt | gpt2-large | 1.0 | 0.8888888888888888 | 0.8333333333333334 | 0.0

data/neg-136-simp.txt | gpt2-xl | 1.0 | 0.9444444444444444 | 0.8333333333333334 | 0.0

